Name,City,State,Enrollment,Type,Region,Adm_Rate,ACT_median,Cost,Net_Tuition,Avg_Fac_Salary,PercentFemale,PercentWhite,PercentBlack,PercentHispanic,PercentAsian,FourYearComp_Males,FourYearComp_Females,Debt_median,Salary10yr_median
University of South Carolina Aiken,Aiken,SC,3019,Public,South East,0.5095,20,22106,6189,62280,0.656100479,0.650299988,0.316900005,0.024000001,0.0085,0.280821918,0.376873662,14000,37100
University of South Carolina Beaufort,Bluffton,SC,2040,Public,South East,0.6328,20,23493,6555,66159,0.709247649,0.671900024,0.280599995,0.053400002,0.0088,0.335106383,0.335092348,12000,36800
University of South Dakota,Vermillion,SD,6228,Public,Plains,0.858,23,21622,8338,71055,0.634171196,0.924499969,0.010599999,0.023499999,0.009,0.412942989,0.484641638,16879,42000
University of South Florida-Main Campus,Tampa,FL,31321,Public,South East,0.4263,28,20456,6658,91512,0.605735746,0.806900024,0.118199997,0.115100002,0.020899999,0.546160483,0.637690223,15500,43500
University of South Florida-Sarasota-Manatee,Sarasota,FL,1834,Public,South East,0.3243,26,13043,5195,81747,0.605735746,NA,NA,NA,NA,0.546160483,0.637690223,15500,43500
University of South Florida-St Petersburg,St. Petersburg,FL,4073,Public,South East,0.3865,25,19849,4998,86166,0.605735746,NA,NA,NA,NA,0.546160483,0.637690223,15500,43500
University of Southern California,Los Angeles,CA,19548,Private,Far West,0.1296,32,72097,37039,132408,0.55406472,0.643300018,0.063400002,0.233700008,0.128500004,0.826797386,0.886204209,18500,74000
University of Southern Indiana,Evansville,IN,7369,Public,Great Lakes,0.9458,22,18952,5639,65727,0.640927775,0.918600006,0.055700002,0.0183,0.0064,0.343352601,0.421722846,13250,37000
University of Southern Maine,Portland,ME,5281,Public,New England,0.8543,22,19385,8097,79155,0.607814761,0.957600021,0.010599999,0.0126,0.0115,0.357836338,0.44245283,14084,38700
University of Southern Mississippi,Hattiesburg,MS,11834,Public,South East,0.9788,22,22281,6573,69399,0.650544135,0.680999985,0.289799995,0.0183,0.0099,0.354118553,0.430315789,15000,36400
University of St Francis,Joliet,IL,1590,Private,Great Lakes,0.4678,23,40305,13217,70425,0.644846797,0.820999985,0.103500004,0.084300003,0.021700001,0.557823129,0.643533123,20280,53100
University of St Thomas,Saint Paul,MN,6344,Private,Plains,0.8039,27,52824,19793,94941,0.488041002,0.900699997,0.033599999,0.03,0.029400001,0.645896657,0.690031153,21460,56800
University of St Thomas,Houston,TX,1909,Private,South West,0.8224,24,43207,16842,68463,0.717105263,0.660500031,0.137600002,0.266900005,0.058000002,0.361904762,0.559139785,16750,49600
University of the Cumberlands,Williamsburg,KY,2408,Private,South East,0.733,23,35748,9038,46737,0.56498471,0.917099991,0.05,0.025,0.0087,0.270700637,0.456431535,9734,35100
University of the District of Columbia,Washington,DC,3656,Public,Mid East,NA,NA,22928,9559,75852,0.602446483,0.1775,0.733099976,0.079400001,0.021300001,0.190871369,0.183050847,12500,35200
University of the Incarnate Word,San Antonio,TX,5312,Private,South West,0.8794,20,41978,17636,74799,0.640720721,0.724499969,0.0679,0.467299995,0.0191,0.391304348,0.465158371,23000,46500
University of the Ozarks,Clarksville,AR,862,Private,South East,0.5232,NA,35136,8782,60660,0.485955056,0.858000031,0.065700002,0.072800002,0.0113,0.418181818,0.535211268,5500,33900
University of the Pacific,Stockton,CA,3665,Private,Far West,0.6348,26,60487,32936,95283,0.590138675,0.640699997,0.055900002,0.201000004,0.138000002,0.616,0.630071599,18750,71700
University of the Sciences,Philadelphia,PA,1225,Private,Mid East,0.6327,26,58113,27115,72468,0.623529412,0.812399979,0.096000004,0.053600001,0.050999999,0.716763006,0.696498054,26999,91600
University of the Southwest,Hobbs,NM,416,Private,South West,0.4478,NA,25896,11089,49383,0.47740113,0.667099991,0.044000001,0.379099998,0.0095,0.276315789,0.21978022,11000,36200
University of the Virgin Islands,Charlotte Amalie,VI,1650,Public,Outlying Territories,0.9778,NA,17349,8441,63900,0.682520809,0.640899963,0.248400002,0.085699997,0.0328,0.129411765,0.185082873,9321,32000
University of Toledo,Toledo,OH,14893,Public,Great Lakes,0.9365,23,23625,10533,80487,0.525252525,0.830500031,0.127799997,0.0299,0.0117,0.347599165,0.384768542,13000,43800
University of Tulsa,Tulsa,OK,3246,Private,South West,0.4077,29,56906,19087,95076,0.494208494,0.799100037,0.070799999,0.070799999,0.0199,0.565217391,0.642458101,16000,48500
University of Utah,Salt Lake City,UT,23396,Public,Rocky Mountains,0.6686,26,20422,12004,96543,0.505529686,0.884000015,0.0124,0.091199999,0.023299999,0.488725065,0.505192108,13200,53000
University of Valley Forge,Phoenixville,PA,571,Private,Mid East,0.5893,NA,33761,11902,52920,0.554054054,0.874100037,0.073099999,0.040599999,0.0189,0.335766423,0.510638298,19000,31100
University of Vermont,Burlington,VT,10612,Public,New England,0.6756,29,32825,24913,91845,0.601497265,0.915299988,0.0298,0.035799999,0.0229,0.672,0.704130644,17352,47300
University of Virginia-Main Campus,Charlottesville,VA,16405,Public,South East,0.2643,32,32213,21371,128502,0.545454546,0.757300034,0.151499996,0.051999998,0.046599998,0.863157895,0.905982906,15500,61200
University of Washington-Bothell Campus,Bothell,WA,5363,Public,Far West,0.7935,23,22125,3266,97659,0.574635542,0.779899979,0.044699998,0.066100001,0.086000004,0.715261181,0.761327561,12750,57700
University of Washington-Seattle Campus,Seattle,WA,30905,Public,Far West,0.4869,30,25275,17912,117774,0.574635542,0.779899979,0.044699998,0.066100001,0.086000004,0.715261181,0.761327561,12750,57700
University of Washington-Tacoma Campus,Tacoma,WA,4530,Public,Far West,0.8556,20,21570,3776,91269,0.574635542,0.779899979,0.044699998,0.066100001,0.086000004,0.715261181,0.761327561,12750,57700
University of West Alabama,Livingston,AL,2152,Public,South East,0.3966,21,20692,7929,58149,0.557758621,0.554900017,0.424799995,0.0171,0.004,0.227272727,0.2421875,14250,37400
University of West Georgia,Carrollton,GA,10448,Public,South East,0.5819,20,22518,6794,57879,0.643554186,0.715100021,0.236000004,0.039400001,0.0154,0.305443548,0.430962343,13802,38200
University of Wisconsin-Eau Claire,Eau Claire,WI,10485,Public,Great Lakes,0.7796,24,19581,7144,69003,0.644375324,0.944700012,0.0122,0.0172,0.018099999,0.587544066,0.636706949,15063,46200
University of Wisconsin-Green Bay,Green Bay,WI,6576,Public,Great Lakes,0.7858,22,18408,5170,59949,0.680396644,0.932900009,0.012,0.023299999,0.015,0.441117764,0.497674419,13000,40800
University of Wisconsin-La Crosse,La Crosse,WI,9517,Public,Great Lakes,0.7065,25,17213,7092,64440,0.577436195,0.944700012,0.0147,0.021800001,0.0159,0.623261694,0.651223776,17500,48000
University of Wisconsin-Madison,Madison,WI,30360,Public,Great Lakes,0.5173,30,25497,13471,111150,0.531132783,0.894599991,0.043499999,0.038,0.0271,0.755591926,0.804788214,18750,56200
University of Wisconsin-Milwaukee,Milwaukee,WI,21027,Public,Great Lakes,0.7403,22,22226,8435,76860,0.56415828,0.845299988,0.096300001,0.043200002,0.0195,0.384454659,0.39252669,16534,44200
University of Wisconsin-Milwaukee Flex,Milwaukee,WI,538,Public,Great Lakes,NA,NA,NA,3322,83241,NA,NA,NA,NA,NA,NA,NA,16534,NA
University of Wisconsin-Oshkosh,Oshkosh,WI,10749,Public,Great Lakes,0.7084,22,18612,5558,65484,0.609716157,0.938899994,0.0167,0.021600001,0.015599999,0.456292027,0.507491857,16750,42700
University of Wisconsin-Parkside,Kenosha,WI,3978,Public,Great Lakes,0.6712,21,16329,4919,59184,0.566447701,0.812699966,0.117200003,0.073600001,0.0133,0.315196998,0.347753744,14000,39900
University of Wisconsin-Platteville,Platteville,WI,7786,Public,Great Lakes,0.8236,23,18553,6653,61605,0.376672384,0.951699982,0.016799999,0.0196,0.01,0.465240642,0.536193029,16500,47300
University of Wisconsin-River Falls,River Falls,WI,5570,Public,Great Lakes,0.7507,23,19471,6200,69237,0.6388334,0.937600021,0.018099999,0.0186,0.0179,0.48549323,0.594470046,14250,40900
University of Wisconsin-Stevens Point,Stevens Point,WI,8161,Public,Great Lakes,0.8329,22,18368,6226,61029,0.543250689,0.945800018,0.013099999,0.0192,0.0155,0.549351944,0.575463372,15760,40200
University of Wisconsin-Stout,Menomonie,WI,7445,Public,Great Lakes,0.9011,23,19477,6316,64737,0.475708502,0.942399979,0.0155,0.0173,0.0175,0.458557589,0.566591422,15750,45100
University of Wisconsin-Superior,Superior,WI,2191,Public,Great Lakes,0.776,22,18421,6129,58284,0.642276423,0.934000015,0.0096,0.0125,0.0086,0.365517241,0.410501193,15250,36700
University of Wisconsin-Whitewater,Whitewater,WI,11045,Public,Great Lakes,0.7578,22,17576,6986,67752,0.514368456,0.901200027,0.054099998,0.035999999,0.0134,0.50127011,0.597014925,18250,42600
University of Wyoming,Laramie,WY,9854,Public,Rocky Mountains,0.9603,25,19777,6084,88614,0.543719639,0.908300018,0.0151,0.071700001,0.0112,0.406962785,0.494796594,12500,47300
Upper Iowa University,Fayette,IA,3524,Private,Plains,0.5047,21,44206,9677,53235,0.677285319,0.841999969,0.098699999,0.045300002,0.018200001,0.305084746,0.365095286,17504,42900
Urbana University,Urbana,OH,424,Private,Great Lakes,0.9942,23,37118,5014,45009,0.406015038,0.858099976,0.111499996,0.0162,0.008,NA,NA,NA,35200
Ursinus College,Collegeville,PA,1406,Private,Mid East,0.7087,26,65942,18792,80037,0.532786885,0.846999969,0.088599997,0.039200001,0.0322,0.718562874,0.820224719,27000,55200
Ursuline College,Pepper Pike,OH,621,Private,Great Lakes,0.9034,22,43052,18255,54000,0.936,0.725500031,0.236900005,0.0189,0.0146,NA,NA,22500,47800
Uta Mesivta of Kiryas Joel,Monroe,NY,1940,Private,Mid East,NA,NA,19428,11481,24039,NA,0.803600006,0.041100001,0.166000004,0.029000001,NA,NA,NA,20300
Utah State University,Logan,UT,21658,Public,Rocky Mountains,0.8905,25,18531,6483,82926,0.549590875,0.905599976,0.0085,0.0696,0.0167,0.393568841,0.386018237,8750,43200
Utah Valley University,Orem,UT,28278,Public,Rocky Mountains,NA,NA,12921,4961,72675,0.47188775,0.899700012,0.0127,0.079899998,0.015599999,0.25386895,0.284171167,9000,43800
Utica College,Utica,NY,3602,Private,Mid East,0.8442,NA,32202,13505,74223,0.604831752,0.850899963,0.086499996,0.056500001,0.0171,0.489473684,0.6112,16250,45300
Valdosta State University,Valdosta,GA,8404,Public,South East,0.626,21,20699,6176,59859,0.627735596,0.679100037,0.271399994,0.0398,0.015599999,0.219444444,0.279470199,15750,38700
Valley City State University,Valley City,ND,1006,Public,Plains,0.737,21,17987,6134,53694,0.535087719,0.916399994,0.0301,0.038399999,0.0066,0.31372549,0.519685039,11897,39300
Valparaiso University,Valparaiso,IN,3170,Private,Great Lakes,0.8931,26,51215,15375,68508,0.571043771,0.865100021,0.070999999,0.057800002,0.0221,0.685800604,0.68872549,21500,48500
Vanderbilt University,Nashville,TN,6840,Private,South East,0.0961,34,67392,25678,124893,0.52811245,0.791200027,0.131800003,0.064499998,0.0323,0.886287625,0.914383562,13000,69000
Vanguard University of Southern California,Costa Mesa,CA,1842,Private,Far West,0.4017,20,44768,16707,74826,0.660576923,0.698099976,0.0399,0.254599991,0.083100004,0.536036036,0.563245823,18000,41800
Vassar College,Poughkeepsie,NY,2436,Private,Mid East,0.2458,32,70900,28258,109287,0.567123288,0.8,0.085200005,0.089799995,0.051100001,0.914285714,0.908108108,17000,54600
Villa Maria College,Buffalo,NY,538,Private,Mid East,0.7463,NA,27311,15317,37332,0.588114754,0.694599991,0.262900009,0.0274,0.0123,0.193548387,0.202247191,10749,28000
Villanova University,Villanova,PA,6819,Private,Mid East,0.2922,32,68057,28878,100485,0.579468473,0.843000031,0.074099998,0.0625,0.045,0.813559322,0.77919708,25000,77900
Virginia Commonwealth University,Richmond,VA,22497,Public,South East,0.8625,25,30452,12367,83754,0.624378397,0.691999969,0.232800007,0.040999999,0.0346,0.535188216,0.627510421,18750,44000
Virginia Military Institute,Lexington,VA,1685,Public,South East,0.513,27,30600,14914,72729,0.143410853,0.824300003,0.1146,0.043099999,0.0247,0.720930233,0.677419355,19000,65700
Virginia Polytechnic Institute and State University,Blacksburg,VA,27730,Public,South East,0.6485,28,26240,14364,104940,0.464932652,0.809300003,0.117700005,0.0395,0.0373,0.730070636,0.832191781,20500,62500
Virginia State University,Petersburg,VA,3986,Public,South East,0.9109,18,22581,5733,66141,0.560944749,0.486199989,0.423600006,0.073099999,0.0277,0.300824176,0.397345133,19416,35200
Virginia Union University,Richmond,VA,1132,Private,South East,0.4375,17,30864,11883,45126,0.543147208,0.447700005,0.447000008,0.095799999,0.028199999,0.263392857,0.339483395,17333,32000
Virginia Wesleyan University,Virginia Beach,VA,1302,Private,South East,0.7041,23,49558,16089,74610,0.627013631,0.722200012,0.205699997,0.038399999,0.033099999,0.421383648,0.503401361,15750,40700
Viterbo University,La Crosse,WI,1709,Private,Great Lakes,0.758,24,38690,14187,59949,0.75282167,0.946500015,0.0138,0.016900001,0.0171,0.519083969,0.602977667,20500,43200
Voorhees College,Denmark,SC,491,Private,South East,0.6545,NA,26377,9641,43794,0.512121212,0.479199982,0.480800018,0.0351,0.0102,0.164179104,0.275862069,9500,24500
Wabash College,Crawfordsville,IN,881,Private,Great Lakes,0.6497,26,54600,14777,78282,NA,0.885800018,0.0629,0.0521,0.0133,NA,NA,25000,56300
Wagner College,Staten Island,NY,1752,Private,Mid East,0.6981,NA,57480,21720,75375,0.624511082,0.840899963,0.065900002,0.076199999,0.044699998,0.621428571,0.722807018,21500,56700
Wake Forest University,Winston-Salem,NC,5225,Private,South East,0.294,NA,69090,31902,104994,0.507772021,0.821999969,0.110500002,0.048299999,0.030799999,0.832618026,0.910852713,17500,63800
Walden University,Minneapolis,MN,6910,Private,Plains,NA,NA,25065,10195,62064,0.812806461,0.733499985,0.165799999,0.094799995,0.0303,0.223463687,0.332796392,12500,50100
Waldorf University,Forest City,IA,2554,Private,Plains,0.7544,20,33399,7199,46629,0.443698732,0.904400024,0.045100002,0.044099998,0.0139,0.350649351,0.432926829,12000,37800
Walla Walla University,College Place,WA,1604,Private,Far West,0.5077,24,37494,17804,48465,0.519402985,0.829899979,0.0272,0.121400003,0.029300001,0.333333333,0.474747475,21000,46400
Walsh College,Troy,MI,782,Private,Great Lakes,NA,NA,NA,17660,79587,0.545882353,0.842300034,0.096499996,0.021099999,0.031600001,0.743421053,0.65648855,13031,60400
Walsh University,North Canton,OH,1826,Private,Great Lakes,0.778,23,41383,12313,54306,0.612244898,0.905500031,0.069099998,0.0147,0.0074,0.434977578,0.590529248,22249,43500
Warner University,Lake Wales,FL,896,Private,South East,0.3539,19,34001,11900,47412,0.45915493,0.782399979,0.133299999,0.125,0.0136,0.314516129,0.443349754,15864,38600
Warren Wilson College,Swannanoa,NC,635,Private,South East,0.8559,25,49588,14350,52866,0.643312102,0.845400009,0.090500002,0.049299998,0.024300001,0.515151515,0.507575758,14459,25600
Wartburg College,Waverly,IA,1468,Private,Plains,0.7571,23,51820,15457,60237,0.541411043,0.944300003,0.024000001,0.024200001,0.0098,0.605555556,0.733990148,21500,45400
Washburn University,Topeka,KS,4767,Public,Plains,NA,NA,18960,6660,68346,0.591224863,0.863499985,0.064699998,0.058200002,0.0112,0.410939691,0.476694915,12500,40300
Washington & Jefferson College,Washington,PA,1336,Private,Mid East,0.8236,NA,59288,19772,73152,0.510791367,0.921600037,0.049699998,0.014400001,0.0125,0.678787879,0.719512195,26000,54500
Washington Adventist University,Takoma Park,MD,836,Private,Mid East,0.5194,17,32746,14910,49167,0.720930233,0.472200012,0.375200005,0.132200003,0.053099999,0.141304348,0.108695652,25000,42600
Washington and Lee University,Lexington,VA,1822,Private,South East,0.2116,33,67150,28486,113112,0.440140845,0.835699997,0.088100004,0.050300002,0.0378,NA,NA,18500,76100
Washington College,Chestertown,MD,1342,Private,Mid East,0.6357,NA,59375,21746,71901,0.608928571,0.828600006,0.113199997,0.0325,0.0296,0.672413793,0.679012346,20500,51400
Washington State University,Pullman,WA,25675,Public,Far West,0.7719,23,25267,9648,88992,0.574296336,0.842900009,0.0225,0.078699999,0.0427,0.51977644,0.567338282,14750,50600
Washington University in St Louis,Saint Louis,MO,7356,Private,Plains,0.1503,34,71975,26447,134640,0.534246575,0.797300034,0.110299997,0.064400001,0.045300002,0.913333333,0.893687708,14781,70100
Wayland Baptist University,Plainview,TX,3169,Private,South West,0.9804,19,30334,10382,47745,0.577603143,0.729800034,0.069000001,0.297199993,0.024300001,0.272200772,0.4,13420,41300
Wayne State College,Wayne,NE,2754,Public,Plains,NA,NA,18288,4677,66573,0.575362319,0.924700012,0.0173,0.047399998,0.0075,0.366197183,0.447311828,13418,36100
Wayne State University,Detroit,MI,17114,Public,Great Lakes,0.7115,24,23848,11202,95598,0.595097211,0.580900002,0.357299995,0.0279,0.021600001,0.32,0.326834862,17250,40800
Waynesburg University,Waynesburg,PA,1322,Private,Mid East,0.9145,22,34791,12116,62784,0.569190601,0.928700027,0.050300002,0.010700001,0.0073,0.573099415,0.620071685,22500,45300
Webber International University,Babson Park,FL,613,Private,South East,0.4012,19,39973,12384,41265,0.34619883,0.765699997,0.154300003,0.106599998,0.0148,0.252631579,0.394444444,9500,37200
Webster University,Saint Louis,MO,2958,Private,Plains,0.5614,24,42492,16848,78174,0.604387827,0.827600021,0.122700005,0.031700001,0.0198,0.528610354,0.572834646,17947,42300
Wellesley College,Wellesley,MA,2392,Private,New England,0.1954,32,69034,21583,111636,NA,0.774599991,0.078099999,0.103999996,0.073200002,NA,NA,9728,60800
Wells College,Aurora,NY,463,Private,Mid East,0.7871,25,54710,13832,63108,0.653250774,0.820100021,0.094799995,0.0648,0.0304,0.514285714,0.618320611,20000,35100
Wentworth Institute of Technology,Boston,MA,4254,Private,New England,0.7604,25,50348,18575,78687,0.205934718,0.879499969,0.047600002,0.045599999,0.0296,0.569155447,0.653846154,20000,65100
Wesley College,Dover,DE,1163,Private,Mid East,0.6182,18,40607,14819,49041,0.523364486,0.737699966,0.197199993,0.0504,0.023499999,0.18707483,0.317269076,16000,42900
